condition,task,stim_file,type,shape,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,text2.started,text2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,key_resp_2.rt,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,image_2.started,image_2.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,text_6.started,text_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text_4.started,text_4.stopped,image_3.started,image_3.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
salient,go,2gov2.png,,,,,,,0,17,17,7,,,,,,,,,,,,,,,,,,,,,,,,,185.7324829379795,186.7351557179354,186.7015878399834,None,space,186.7015878399834,None,0.41954079805873334,,,,,,,,,,,,,,,,,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
nonsalient,nogo,2nogo.png,,,,,,,0,18,18,10,,,,,,,,,,,,,,,,,,,,,,,,,187.1695171749452,188.1723127529258,188.13894164795056,190.14418805297464,None,188.13894164795056,None,,,,,,,,,,,,,,,,,,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
salient,nogo,2nogov2.png,,,,,,,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,,191.16366906499024,192.16616730298847,192.1494820449734,194.15491991792805,None,192.1494820449734,191.16366906499024,,,,,,,,,,,,,,,,,,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.1576327929506,None,space,59.41300987498835,195.1576327929506,None,,,,,,,,,,,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
nonsalient,,1nogo2.png,st,circle,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.63322652492207,255.63566687796265,255.6021476549795,257.60750806494616,257.60750806494616,None,right,1.7047365569742396,257.60750806494616,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
salient,,1nogov1.png,st,circle,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.36225826793816,260.36509558500256,260.3485016329214,262.3535973179387,262.3370085579809,None,right,3.907515777973458,262.3370085579809,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
nonsalient,,nonstr.png,nonst,rectangle,,,,,,,,,0,2,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.28105771297123,267.2836386729032,267.2667755879229,269.2724114879966,269.2724114879966,None,left,1.306624407065101,269.2724114879966,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
salient,,1nogov.png,st,circle,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.625520742964,271.6284874629928,271.6118221830111,273.61714064795524,273.60052391292993,None,left,1.4375866269692779,273.60052391292993,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
nonsalient,,1nogo.png,st,circle,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.08770331996493,276.0901565379463,276.0735872379737,278.0788759329589,278.06214213499334,None,right,1.1783914070110768,278.06214213499334,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
nonsalient,,1go.png,st,rectangle,,,,,,,,,0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.2824062599102,280.28503457293846,280.268317147973,282.27356510295067,282.27356510295067,None,right,1.2654993569012731,282.27356510295067,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
nonsalient,,1nogo4.png,st,circle,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.5770195350051,284.57962502294686,284.5630397599889,286.5684471100103,286.55182725796476,None,right,1.476850987994112,286.55182725796476,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
salient,,nonstrv4.png,nonst,rectangle,,,,,,,,,0,7,7,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.07326384994667,289.0750830299221,289.0583134429762,291.06377239490394,291.06377239490394,None,left,0.6630737850209698,291.06377239490394,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
nonsalient,,nonstc1.png,nonst,circle,,,,,,,,,0,8,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.76568582991604,292.76820822793525,292.7514763280051,294.75695733795874,294.74019221495837,None,left,0.8217909670202062,294.74019221495837,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
salient,,nonstrv3.png,nonst,rectangle,,,,,,,,,0,9,9,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.60906535491813,296.61181168293115,296.5950881629251,298.600513207959,298.600513207959,None,right,0.5886257219826803,298.600513207959,None,8,001,2021_Dec_01_1947,psychophysics_project,2021.2.3,59.784642413582766,
